,predispo_cancer,azoospermia,gene_paper
ENSG00000184517,0,0,1
ENSG00000184545,0,0,1
ENSG00000184557,0,0,1
ENSG00000184575,0,0,1
ENSG00000184588,0,0,1
ENSG00000184602,0,0,1
ENSG00000184613,0,0,1
ENSG00000184697,0,0,1
ENSG00000184708,0,0,1
ENSG00000184724,0,0,1
ENSG00000184786,0,0,1
ENSG00000184787,0,0,1
ENSG00000184792,0,0,1
ENSG00000184916,0,0,1
ENSG00000184937,1,1,1
ENSG00000184939,0,0,1
ENSG00000184979,0,0,1
ENSG00000184983,0,0,1
ENSG00000185000,0,0,1
ENSG00000185009,0,0,1
ENSG00000185010,0,0,1
ENSG00000185013,0,0,1
ENSG00000185022,0,0,1
ENSG00000185024,0,0,1
ENSG00000185033,0,0,1
ENSG00000185043,1,1,1
ENSG00000185052,0,0,1
ENSG00000185088,0,0,1
ENSG00000185100,0,0,1
ENSG00000185104,0,0,1
ENSG00000185122,1,0,1
ENSG00000185129,0,0,1
ENSG00000185149,0,0,1
ENSG00000185215,0,0,1
ENSG00000185231,0,0,1
ENSG00000185236,0,0,1
ENSG00000185245,1,0,1
ENSG00000185291,0,0,1
ENSG00000185313,0,0,1
ENSG00000185338,1,0,1
ENSG00000185339,0,0,1
ENSG00000185344,1,0,1
ENSG00000185359,0,0,1
ENSG00000185379,1,0,0
ENSG00000185386,0,0,1
ENSG00000185414,0,0,1
ENSG00000185437,0,0,1
ENSG00000185480,1,0,0
ENSG00000185483,0,0,1
ENSG00000185499,0,0,1
ENSG00000185504,1,0,0
ENSG00000185507,0,0,1
ENSG00000185515,1,0,0
ENSG00000185518,0,0,1
ENSG00000185527,0,0,1
ENSG00000185532,0,0,1
ENSG00000185551,0,0,1
ENSG00000185559,0,0,1
ENSG00000185591,0,0,1
ENSG00000185608,0,0,1
ENSG00000185624,0,0,1
ENSG00000185627,0,0,1
ENSG00000185630,0,0,1
ENSG00000185650,0,0,1
ENSG00000185651,0,0,1
ENSG00000185652,0,0,1
ENSG00000185668,0,0,1
ENSG00000185669,0,0,1
ENSG00000185697,0,1,1
ENSG00000185721,0,0,1
ENSG00000185737,0,0,1
ENSG00000185745,0,0,1
ENSG00000185760,0,0,1
ENSG00000185787,1,0,0
ENSG00000185811,1,0,0
ENSG00000185825,0,0,1
ENSG00000185838,0,0,1
ENSG00000185883,0,0,1
ENSG00000185896,0,0,1
ENSG00000185920,1,0,0
ENSG00000185963,0,0,1
ENSG00000185973,0,0,1
ENSG00000185989,0,0,1
ENSG00000186009,0,0,1
ENSG00000186051,0,0,1
ENSG00000186073,1,0,0
ENSG00000186111,0,0,1
ENSG00000186153,1,0,1
ENSG00000186197,0,0,1
ENSG00000186280,1,0,0
ENSG00000186283,0,0,1
ENSG00000186298,0,1,1
ENSG00000186310,0,0,1
ENSG00000186340,1,0,1
ENSG00000186350,1,0,1
ENSG00000186432,0,0,1
ENSG00000186439,0,0,1
ENSG00000186462,0,0,1
ENSG00000186468,0,0,1
ENSG00000186469,0,0,1
ENSG00000186472,0,0,1
ENSG00000186487,0,0,1
ENSG00000186564,0,0,1
ENSG00000186575,1,0,1
ENSG00000186591,0,0,1
ENSG00000186625,0,0,1
ENSG00000186652,0,0,1
ENSG00000186660,0,0,1
ENSG00000186810,1,0,1
ENSG00000186827,0,0,1
ENSG00000186847,1,0,0
ENSG00000186868,0,0,1
ENSG00000186881,1,0,0
ENSG00000186891,0,0,1
ENSG00000186930,0,0,1
ENSG00000186951,0,0,1
ENSG00000187003,0,0,1
ENSG00000187017,0,0,1
ENSG00000187021,0,0,1
ENSG00000187079,0,0,1
ENSG00000187091,1,0,0
ENSG00000187094,0,0,1
ENSG00000187097,1,0,1
ENSG00000187098,1,0,1
ENSG00000187109,0,0,1
ENSG00000187122,0,0,1
ENSG00000187140,0,0,1
ENSG00000187175,0,0,1
ENSG00000187210,0,0,1
ENSG00000187239,0,0,1
ENSG00000187266,1,0,1
ENSG00000187323,1,0,1
ENSG00000187486,0,0,1
ENSG00000187498,0,0,1
ENSG00000187513,0,0,1
ENSG00000187514,0,0,1
ENSG00000187531,1,0,1
ENSG00000187555,1,0,0
ENSG00000187556,0,1,0
ENSG00000187608,1,0,1
ENSG00000187678,0,0,1
ENSG00000187688,0,0,1
ENSG00000187713,0,1,0
ENSG00000187714,0,0,1
ENSG00000187730,0,0,1
ENSG00000187735,1,0,1
ENSG00000187736,1,0,0
ENSG00000187741,1,1,1
ENSG00000187764,0,0,1
ENSG00000187772,1,0,0
ENSG00000187778,1,0,1
ENSG00000187790,1,1,0
ENSG00000187838,0,0,1
ENSG00000187840,1,0,1
ENSG00000187908,0,0,1
ENSG00000187954,0,0,1
ENSG00000187955,0,0,1
ENSG00000187957,0,0,1
ENSG00000187980,0,0,1
ENSG00000188015,0,0,1
ENSG00000188021,0,0,1
ENSG00000188037,0,0,1
ENSG00000188064,0,0,1
ENSG00000188095,0,0,1
ENSG00000188130,1,0,1
ENSG00000188153,0,0,1
ENSG00000188162,0,0,1
ENSG00000188191,0,0,1
ENSG00000188257,0,0,1
ENSG00000188313,0,0,1
ENSG00000188338,0,0,1
ENSG00000188343,1,0,0
ENSG00000188372,0,0,1
ENSG00000188379,0,0,1
ENSG00000188389,0,0,1
ENSG00000188404,0,0,1
ENSG00000188419,0,0,1
ENSG00000188425,0,1,0
ENSG00000188486,1,0,0
ENSG00000188488,0,0,1
ENSG00000188501,0,0,1
ENSG00000188554,0,0,1
ENSG00000188559,1,0,0
ENSG00000188603,0,0,1
ENSG00000188611,0,0,1
ENSG00000188620,0,0,1
ENSG00000188677,0,0,1
ENSG00000188690,0,0,1
ENSG00000188691,1,0,0
ENSG00000188763,0,0,1
ENSG00000188770,0,0,1
ENSG00000188783,0,0,1
ENSG00000188784,0,0,1
ENSG00000188786,1,0,1
ENSG00000188822,0,0,1
ENSG00000188827,1,1,0
ENSG00000188910,0,0,1
ENSG00000188937,0,0,1
ENSG00000188996,1,0,0
ENSG00000189043,0,0,1
ENSG00000189046,1,0,0
ENSG00000189056,0,0,1
ENSG00000189058,0,0,1
ENSG00000189067,0,0,1
ENSG00000189079,1,0,0
ENSG00000189114,1,0,0
ENSG00000189120,0,0,1
ENSG00000189134,0,1,0
ENSG00000189143,0,0,1
ENSG00000189171,0,0,1
ENSG00000189184,0,0,1
ENSG00000189221,0,0,1
ENSG00000189280,0,0,1
ENSG00000189283,1,0,1
ENSG00000189334,0,0,1
ENSG00000189369,0,0,1
ENSG00000189403,1,0,1
ENSG00000189420,0,0,1
ENSG00000189430,0,0,1
ENSG00000189433,0,0,1
ENSG00000196074,0,1,0
ENSG00000196083,0,0,1
ENSG00000196090,1,0,1
ENSG00000196092,1,0,1
ENSG00000196115,0,0,1
ENSG00000196132,0,0,1
ENSG00000196154,1,0,1
ENSG00000196177,0,0,1
ENSG00000196188,0,0,1
ENSG00000196189,0,0,1
ENSG00000196218,0,0,1
ENSG00000196235,0,0,1
ENSG00000196262,0,0,1
ENSG00000196290,0,0,1
ENSG00000196296,0,0,1
ENSG00000196313,0,0,1
ENSG00000196344,0,0,1
ENSG00000196353,0,0,1
ENSG00000196361,0,0,1
ENSG00000196363,0,0,1
ENSG00000196367,1,0,0
ENSG00000196368,0,0,1
ENSG00000196371,0,0,1
ENSG00000196372,0,0,1
ENSG00000196396,0,0,1
ENSG00000196405,0,0,1
ENSG00000196408,0,0,1
ENSG00000196411,0,0,1
ENSG00000196415,0,0,1
ENSG00000196419,1,0,0
ENSG00000196420,0,0,1
ENSG00000196431,0,0,1
ENSG00000196455,0,0,1
ENSG00000196470,0,1,0
ENSG00000196482,0,0,1
ENSG00000196498,0,0,1
ENSG00000196502,0,0,1
ENSG00000196505,0,0,1
ENSG00000196511,0,0,1
ENSG00000196517,0,0,1
ENSG00000196531,0,0,1
ENSG00000196547,0,0,1
ENSG00000196549,0,0,1
ENSG00000196557,0,0,1
ENSG00000196562,0,0,1
ENSG00000196569,0,0,1
ENSG00000196576,0,0,1
ENSG00000196584,1,1,1
ENSG00000196586,0,0,1
ENSG00000196591,0,0,1
ENSG00000196628,0,0,1
ENSG00000196639,0,0,1
ENSG00000196670,0,0,1
ENSG00000196689,1,0,0
ENSG00000196712,1,0,1
ENSG00000196730,0,0,1
ENSG00000196743,0,0,1
ENSG00000196767,0,0,1
ENSG00000196776,0,0,1
ENSG00000196781,1,0,1
ENSG00000196792,0,0,1
ENSG00000196805,0,0,1
ENSG00000196811,0,0,1
ENSG00000196839,1,0,1
ENSG00000196867,0,0,1
ENSG00000196876,0,0,1
ENSG00000196878,0,0,1
ENSG00000196954,0,0,1
ENSG00000196961,0,0,1
ENSG00000196975,0,0,1
ENSG00000197043,0,0,1
ENSG00000197045,0,0,1
ENSG00000197063,0,0,1
ENSG00000197081,0,0,1
ENSG00000197111,0,0,1
ENSG00000197122,1,0,1
ENSG00000197140,0,0,1
ENSG00000197165,0,0,1
ENSG00000197170,0,0,1
ENSG00000197181,0,1,1
ENSG00000197208,0,0,1
ENSG00000197265,0,0,1
ENSG00000197275,1,0,0
ENSG00000197299,1,0,1
ENSG00000197321,0,0,1
ENSG00000197323,0,0,1
ENSG00000197324,0,0,1
ENSG00000197329,0,0,1
ENSG00000197375,0,0,1
ENSG00000197381,0,0,1
ENSG00000197406,0,0,1
ENSG00000197429,0,0,1
ENSG00000197442,0,0,1
ENSG00000197457,0,0,1
ENSG00000197461,0,0,1
ENSG00000197467,0,0,1
ENSG00000197471,0,0,1
ENSG00000197479,0,0,1
ENSG00000197496,0,0,1
ENSG00000197506,0,0,1
ENSG00000197535,1,0,1
ENSG00000197540,0,0,1
ENSG00000197561,1,0,0
ENSG00000197562,0,0,1
ENSG00000197563,0,0,1
ENSG00000197565,0,0,1
ENSG00000197576,0,0,1
ENSG00000197587,0,0,1
ENSG00000197594,0,0,1
ENSG00000197629,0,0,1
ENSG00000197632,0,0,1
ENSG00000197635,0,0,1
ENSG00000197702,0,0,1
ENSG00000197713,0,0,1
ENSG00000197724,0,0,1
ENSG00000197728,1,0,1
ENSG00000197746,0,0,1
ENSG00000197747,0,0,1
ENSG00000197756,0,0,1
ENSG00000197757,0,0,1
ENSG00000197774,1,0,0
ENSG00000197822,0,0,1
ENSG00000197837,1,0,0
ENSG00000197858,0,0,1
ENSG00000197879,0,0,1
ENSG00000197889,0,1,1
ENSG00000197893,0,0,1
ENSG00000197894,0,0,1
ENSG00000197901,0,0,1
ENSG00000197905,0,0,1
ENSG00000197912,0,0,1
ENSG00000197919,0,0,1
ENSG00000197921,0,0,1
ENSG00000197943,1,0,0
ENSG00000197956,0,0,1
ENSG00000197958,0,0,1
ENSG00000197971,0,0,1
ENSG00000197977,0,0,1
ENSG00000197993,0,0,1
ENSG00000198034,0,0,1
ENSG00000198056,1,0,1
ENSG00000198087,0,0,1
ENSG00000198099,0,0,1
ENSG00000198125,0,0,1
ENSG00000198176,0,0,1
ENSG00000198189,0,0,1
ENSG00000198216,0,0,1
ENSG00000198223,0,0,1
ENSG00000198246,1,0,1
ENSG00000198252,0,0,1
ENSG00000198258,0,0,1
ENSG00000198300,0,0,1
ENSG00000198353,0,0,1
ENSG00000198363,0,0,1
ENSG00000198369,1,0,1
ENSG00000198380,0,0,1
ENSG00000198382,1,0,0
ENSG00000198398,1,0,0
ENSG00000198400,0,0,1
ENSG00000198431,0,0,1
ENSG00000198435,0,0,1
ENSG00000198467,0,0,1
ENSG00000198488,1,0,0
ENSG00000198517,0,0,1
ENSG00000198523,0,0,1
ENSG00000198554,1,0,0
ENSG00000198561,1,0,0
ENSG00000198576,0,0,1
ENSG00000198585,1,0,0
ENSG00000198589,0,0,1
ENSG00000198598,0,0,1
ENSG00000198604,0,0,1
ENSG00000198612,1,0,0
ENSG00000198625,0,0,1
ENSG00000198626,0,0,1
ENSG00000198646,0,0,1
ENSG00000198648,0,0,1
ENSG00000198650,0,0,1
ENSG00000198668,0,0,1
ENSG00000198682,0,0,1
ENSG00000198690,1,0,0
ENSG00000198691,0,0,1
ENSG00000198719,0,0,1
ENSG00000198728,0,0,1
ENSG00000198729,0,0,1
ENSG00000198732,0,0,1
ENSG00000198734,0,0,1
ENSG00000198753,0,0,1
ENSG00000198754,0,0,1
ENSG00000198755,0,0,1
ENSG00000198759,0,0,1
ENSG00000198765,1,1,1
ENSG00000198783,1,0,0
ENSG00000198788,0,0,1
ENSG00000198791,0,0,1
ENSG00000198793,1,0,0
ENSG00000198794,0,0,1
ENSG00000198805,0,0,1
ENSG00000198807,0,0,1
ENSG00000198822,0,0,1
ENSG00000198830,0,0,1
ENSG00000198833,0,0,1
ENSG00000198836,0,0,1
ENSG00000198838,0,0,1
ENSG00000198846,0,0,1
ENSG00000198848,0,0,1
ENSG00000198851,0,0,1
ENSG00000198887,1,0,1
ENSG00000198890,1,0,0
ENSG00000198898,0,0,1
ENSG00000198900,0,0,1
ENSG00000198909,0,0,1
ENSG00000198910,0,0,1
ENSG00000198911,0,0,1
ENSG00000198924,1,0,1
ENSG00000198931,0,0,1
ENSG00000198934,0,0,1
ENSG00000198939,0,0,1
ENSG00000198947,0,0,1
ENSG00000198951,0,0,1
ENSG00000198952,1,0,0
ENSG00000198959,0,0,1
ENSG00000203618,1,0,1
ENSG00000203624,0,0,1
ENSG00000203690,0,0,1
ENSG00000203782,0,0,1
ENSG00000203785,0,0,1
ENSG00000203857,0,0,1
ENSG00000203859,0,0,1
ENSG00000203879,0,0,1
ENSG00000203883,0,0,1
ENSG00000204084,0,0,1
ENSG00000204086,1,0,0
ENSG00000204103,0,0,1
ENSG00000204116,0,0,1
ENSG00000204130,0,0,1
ENSG00000204179,0,0,1
ENSG00000204197,0,0,1
ENSG00000204209,0,0,1
ENSG00000204217,0,0,1
ENSG00000204219,0,0,1
ENSG00000204227,0,0,1
ENSG00000204231,0,0,1
ENSG00000204248,0,0,1
ENSG00000204256,0,0,1
ENSG00000204262,0,0,1
ENSG00000204264,0,0,1
ENSG00000204267,0,0,1
ENSG00000204291,0,0,1
ENSG00000204301,0,0,1
ENSG00000204304,0,0,1
ENSG00000204305,0,0,1
ENSG00000204308,0,0,1
ENSG00000204310,0,0,1
ENSG00000204315,0,0,1
ENSG00000204316,0,0,1
ENSG00000204335,0,0,1
ENSG00000204344,0,0,1
ENSG00000204351,0,0,1
ENSG00000204364,0,0,1
ENSG00000204370,1,0,0
ENSG00000204388,0,0,1
ENSG00000204389,0,0,1
ENSG00000204390,0,0,1
ENSG00000204403,0,0,1
ENSG00000204410,0,0,1
ENSG00000204421,0,0,1
ENSG00000204435,0,0,1
ENSG00000204444,0,0,1
ENSG00000204472,0,0,1
ENSG00000204482,0,0,1
ENSG00000204487,0,0,1
ENSG00000204490,0,0,1
ENSG00000204531,0,0,1
ENSG00000204568,0,0,1
ENSG00000204580,0,0,1
ENSG00000204599,0,0,1
ENSG00000204612,0,0,1
ENSG00000204613,0,0,1
ENSG00000204619,0,0,1
ENSG00000204644,0,0,1
ENSG00000204655,0,0,1
ENSG00000204681,0,0,1
ENSG00000204713,0,0,1
ENSG00000204764,0,0,1
ENSG00000204822,0,0,1
ENSG00000204843,0,0,1
ENSG00000204859,1,0,0
ENSG00000204965,0,0,1
ENSG00000204967,0,0,1
ENSG00000204977,0,0,1
ENSG00000204991,1,0,0
ENSG00000205002,0,0,1
ENSG00000205076,0,0,1
ENSG00000205186,0,0,1
ENSG00000205220,0,0,1
ENSG00000205268,0,0,1
ENSG00000205302,0,0,1
ENSG00000205309,0,0,1
ENSG00000205362,0,0,1
ENSG00000205403,0,0,1
ENSG00000205531,0,0,1
ENSG00000205542,0,0,1
ENSG00000205560,0,0,1
ENSG00000205581,1,0,1
ENSG00000205629,0,0,1
ENSG00000205683,0,0,1
ENSG00000205795,0,0,1
ENSG00000205927,0,0,1
ENSG00000205937,0,0,1
ENSG00000206073,0,0,1
ENSG00000206075,0,0,1
ENSG00000206190,0,0,1
ENSG00000206206,0,0,1
ENSG00000206208,0,0,1
ENSG00000206235,0,0,1
ENSG00000206256,0,0,1
ENSG00000206258,0,0,1
ENSG00000206279,0,0,1
ENSG00000206281,0,0,1
ENSG00000206282,0,0,1
ENSG00000206285,0,0,1
ENSG00000206287,0,0,1
ENSG00000206289,0,0,1
ENSG00000206290,0,0,1
ENSG00000206297,0,0,1
ENSG00000206298,0,0,1
ENSG00000206299,0,0,1
ENSG00000206312,0,0,1
ENSG00000206315,0,0,1
ENSG00000206320,0,0,1
ENSG00000206324,0,0,1
ENSG00000206329,0,0,1
ENSG00000206342,0,0,1
ENSG00000206353,0,0,1
ENSG00000206372,0,0,1
ENSG00000206379,0,0,1
ENSG00000206383,0,0,1
ENSG00000206394,0,0,1
ENSG00000206395,0,0,1
ENSG00000206398,0,0,1
ENSG00000206401,0,0,1
ENSG00000206406,0,0,1
ENSG00000206409,0,0,1
ENSG00000206418,0,0,1
ENSG00000206428,0,0,1
ENSG00000206433,0,0,1
ENSG00000206437,0,0,1
ENSG00000206439,0,0,1
ENSG00000206445,0,0,1
ENSG00000206454,0,0,1
ENSG00000206466,0,0,1
ENSG00000206468,0,0,1
ENSG00000206476,0,0,1
ENSG00000206478,0,0,1
ENSG00000206480,0,0,1
ENSG00000206489,1,0,0
ENSG00000206495,0,0,1
ENSG00000206501,0,0,1
ENSG00000206510,0,0,1
ENSG00000206511,0,0,1
ENSG00000206513,0,0,1
ENSG00000207568,1,0,0
ENSG00000207971,1,0,0
ENSG00000211445,0,0,1
ENSG00000211448,0,0,1
ENSG00000211452,0,0,1
ENSG00000211456,0,0,1
ENSG00000211460,0,0,1
ENSG00000212866,0,0,1
ENSG00000212938,0,0,1
ENSG00000213022,0,0,1
ENSG00000213023,0,0,1
ENSG00000213024,0,0,1
ENSG00000213139,0,0,1
ENSG00000213218,0,0,1
ENSG00000213281,1,0,1
ENSG00000213316,0,0,1
ENSG00000213341,1,0,1
ENSG00000213366,0,0,1
ENSG00000213380,0,0,1
ENSG00000213398,0,0,1
ENSG00000213402,0,0,1
ENSG00000213445,1,0,1
ENSG00000213463,0,0,1
ENSG00000213465,0,0,1
ENSG00000213523,0,0,1
ENSG00000213585,0,0,1
ENSG00000213614,0,0,1
ENSG00000213619,0,0,1
ENSG00000213639,0,0,1
ENSG00000213658,1,0,1
ENSG00000213689,1,0,1
ENSG00000213719,0,0,1
ENSG00000213722,0,0,1
ENSG00000213741,1,0,1
ENSG00000213760,0,0,1
ENSG00000213780,0,0,1
ENSG00000213853,0,0,1
ENSG00000213886,0,0,1
ENSG00000213918,0,0,1
ENSG00000213923,1,0,1
ENSG00000213927,0,0,1
ENSG00000213930,0,0,1
ENSG00000213983,0,0,1
ENSG00000213999,0,0,1
ENSG00000214021,1,0,0
ENSG00000214026,0,0,1
ENSG00000214114,0,0,1
ENSG00000214274,0,0,1
ENSG00000214548,0,0,1
ENSG00000214706,0,0,1
ENSG00000214827,0,0,1
ENSG00000214941,1,0,0
ENSG00000214943,0,0,1
ENSG00000215077,0,0,1
ENSG00000215305,0,0,1
ENSG00000215328,0,0,1
ENSG00000215522,0,0,1
ENSG00000215612,0,0,1
ENSG00000215641,0,0,1
ENSG00000215644,0,0,1
ENSG00000215853,0,0,1
ENSG00000216490,0,0,1
ENSG00000217442,0,1,0
ENSG00000217555,0,0,1
ENSG00000218823,0,0,1
ENSG00000220205,0,0,1
ENSG00000221818,0,0,1
ENSG00000221823,0,0,1
ENSG00000221829,1,0,1
ENSG00000221869,0,0,1
ENSG00000221926,0,0,1
ENSG00000221946,0,0,1
ENSG00000221968,0,0,1
ENSG00000221974,1,0,1
ENSG00000221983,1,0,1
ENSG00000221988,0,0,1
ENSG00000221995,0,0,1
ENSG00000223355,0,0,1
ENSG00000223367,0,0,1
ENSG00000223448,0,0,1
ENSG00000223465,0,0,1
ENSG00000223481,0,0,1
ENSG00000223493,0,0,1
ENSG00000223494,0,0,1
ENSG00000223639,0,0,1
ENSG00000223654,0,0,1
ENSG00000223666,0,0,1
ENSG00000223680,0,0,1
ENSG00000223699,0,0,1
ENSG00000223767,0,0,1
ENSG00000223775,0,0,1
ENSG00000223852,0,0,1
ENSG00000223858,0,0,1
ENSG00000223919,0,0,1
ENSG00000223952,0,0,1
ENSG00000223953,0,0,1
ENSG00000224200,0,0,1
ENSG00000224212,0,0,1
ENSG00000224290,0,0,1
ENSG00000224398,0,0,1
ENSG00000224501,0,0,1
ENSG00000224586,0,0,1
ENSG00000224587,1,0,0
ENSG00000224654,0,0,1
ENSG00000224708,0,0,1
ENSG00000224740,0,0,1
ENSG00000224748,0,0,1
ENSG00000224774,0,0,1
ENSG00000224841,0,0,1
ENSG00000224952,0,0,1
ENSG00000224994,0,0,1
ENSG00000225452,0,0,1
ENSG00000225635,0,0,1
ENSG00000225697,0,0,1
ENSG00000225737,0,0,1
ENSG00000225830,1,0,0
ENSG00000225967,0,0,1
ENSG00000225987,0,0,1
ENSG00000226033,0,0,1
ENSG00000226060,0,0,1
ENSG00000226111,0,0,1
ENSG00000226173,0,0,1
ENSG00000226182,0,0,1
ENSG00000226187,0,0,1
ENSG00000226201,0,0,1
ENSG00000226215,0,0,1
ENSG00000226225,0,0,1
ENSG00000226248,0,0,1
ENSG00000226257,0,0,1
ENSG00000226275,0,0,1
ENSG00000226306,0,0,1
ENSG00000226384,0,0,1
ENSG00000226417,0,0,1
ENSG00000226437,0,0,1
ENSG00000226467,0,0,1
ENSG00000226560,0,0,1
ENSG00000226634,0,0,1
ENSG00000226651,0,0,1
ENSG00000226704,0,0,1
ENSG00000226788,0,0,1
ENSG00000226850,0,0,1
ENSG00000226858,0,0,1
ENSG00000226898,0,0,1
ENSG00000226936,0,0,1
ENSG00000226979,0,0,1
ENSG00000227046,0,0,1
ENSG00000227231,0,0,1
ENSG00000227277,0,0,1
ENSG00000227314,0,0,1
ENSG00000227317,0,0,1
ENSG00000227322,0,0,1
ENSG00000227345,1,0,1
ENSG00000227420,0,0,1
ENSG00000227472,0,0,1
ENSG00000227500,0,0,1
ENSG00000227507,0,0,1
ENSG00000227567,0,0,1
ENSG00000227587,0,0,1
ENSG00000227600,0,0,1
ENSG00000227642,0,0,1
ENSG00000227720,0,0,1
ENSG00000227794,0,0,1
ENSG00000227801,0,0,1
ENSG00000227802,0,0,1
ENSG00000227816,0,0,1
ENSG00000227858,0,0,1
ENSG00000228116,0,0,1
ENSG00000228128,0,0,1
ENSG00000228250,0,0,1
ENSG00000228278,0,0,1
ENSG00000228321,0,0,1
ENSG00000228333,0,0,1
ENSG00000228405,0,0,1
ENSG00000228520,0,0,1
ENSG00000228582,0,0,1
ENSG00000228716,0,0,1
ENSG00000228736,0,0,1
ENSG00000228849,0,0,1
ENSG00000228859,0,0,1
ENSG00000228875,0,0,1
ENSG00000228881,0,0,1
ENSG00000228892,0,0,1
ENSG00000228896,0,0,1
ENSG00000228907,0,0,1
ENSG00000228913,0,0,1
ENSG00000228978,0,0,1
ENSG00000229006,0,0,1
ENSG00000229058,0,0,1
ENSG00000229094,0,0,1
ENSG00000229117,0,0,1
ENSG00000229186,0,0,1
ENSG00000229314,0,0,1
ENSG00000229341,0,0,1
ENSG00000229346,0,0,1
ENSG00000229353,0,0,1
ENSG00000229381,0,0,1
ENSG00000229396,0,0,1
ENSG00000229544,0,0,1
ENSG00000229767,0,0,1
ENSG00000229807,0,0,1
ENSG00000229861,0,0,1
ENSG00000229929,0,0,1
ENSG00000230034,0,0,1
ENSG00000230108,0,0,1
ENSG00000230128,0,0,1
ENSG00000230143,0,0,1
ENSG00000230230,0,0,1
ENSG00000230279,0,0,1
ENSG00000230293,0,0,1
ENSG00000230308,0,0,1
ENSG00000230336,0,0,1
ENSG00000230456,0,0,1
ENSG00000230514,0,0,1
ENSG00000230522,0,0,1
ENSG00000230669,0,0,1
ENSG00000230678,0,0,1
ENSG00000230685,0,0,1
ENSG00000230700,0,0,1
ENSG00000230705,0,0,1
ENSG00000230791,0,0,1
ENSG00000230885,0,0,1
ENSG00000230900,0,0,1
ENSG00000230907,0,0,1
ENSG00000230930,0,0,1
ENSG00000230961,0,0,1
ENSG00000230985,0,0,1
ENSG00000231002,0,0,1
ENSG00000231048,0,0,1
ENSG00000231115,0,0,1
ENSG00000231268,0,0,1
ENSG00000231314,0,0,1
ENSG00000231321,0,0,1
ENSG00000231408,0,0,1
ENSG00000231500,0,0,1
ENSG00000231543,0,0,1
ENSG00000231555,0,0,1
ENSG00000231607,0,0,1
ENSG00000231608,0,0,1
ENSG00000231617,0,0,1
ENSG00000231618,0,0,1
ENSG00000231631,0,0,1
ENSG00000231641,0,0,1
ENSG00000231925,0,0,1
ENSG00000231968,0,0,1
ENSG00000231974,0,0,1
ENSG00000232005,0,0,1
ENSG00000232045,0,1,0
ENSG00000232099,0,0,1
ENSG00000232280,0,0,1
ENSG00000232326,0,0,1
ENSG00000232339,0,0,1
ENSG00000232367,0,0,1
ENSG00000232541,0,0,1
ENSG00000232569,0,0,1
ENSG00000232616,0,0,1
ENSG00000232632,0,0,1
ENSG00000232641,0,0,1
ENSG00000232804,0,0,1
ENSG00000232810,0,0,1
ENSG00000232839,0,0,1
ENSG00000232960,0,0,1
ENSG00000233076,0,0,1
ENSG00000233149,0,0,1
ENSG00000233276,0,0,1
ENSG00000233314,0,0,1
ENSG00000233323,0,0,1
ENSG00000233345,1,1,1
ENSG00000233436,0,1,0
ENSG00000233450,0,0,1
ENSG00000233813,0,0,1
ENSG00000233911,0,0,1
ENSG00000233927,1,0,1
ENSG00000233948,0,0,1
ENSG00000234032,0,0,1
ENSG00000234046,0,0,1
ENSG00000234058,0,0,1
ENSG00000234078,0,0,1
ENSG00000234096,0,0,1
ENSG00000234127,0,0,1
ENSG00000234258,0,0,1
ENSG00000234370,0,0,1
ENSG00000234414,0,0,1
ENSG00000234475,0,0,1
ENSG00000234495,0,0,1
ENSG00000234507,0,0,1
ENSG00000234514,0,0,1
ENSG00000234616,0,0,1
ENSG00000234623,0,0,1
ENSG00000234668,0,0,1
ENSG00000234669,0,0,1
ENSG00000234704,0,0,1
ENSG00000234729,0,0,1
ENSG00000234741,0,0,1
ENSG00000234836,0,0,1
ENSG00000234876,1,0,1
ENSG00000234906,0,0,1
ENSG00000234920,0,0,1
ENSG00000234947,0,0,1
ENSG00000235017,0,0,1
ENSG00000235025,0,0,1
ENSG00000235030,0,0,1
ENSG00000235068,0,0,1
ENSG00000235107,0,0,1
ENSG00000235155,0,0,1
ENSG00000235222,0,0,1
ENSG00000235307,0,0,1
ENSG00000235396,0,0,1
ENSG00000235452,0,0,1
ENSG00000235569,0,0,1
ENSG00000235588,0,0,1
ENSG00000235650,0,0,1
ENSG00000235696,0,0,1
ENSG00000235708,0,0,1
ENSG00000235712,0,0,1
ENSG00000235715,0,0,1
ENSG00000235754,0,0,1
ENSG00000235758,0,0,1
ENSG00000235769,0,0,1
ENSG00000235863,0,0,1
ENSG00000235915,0,0,1
ENSG00000235925,0,0,1
ENSG00000235941,0,0,1
ENSG00000235985,0,0,1
ENSG00000236178,0,0,1
ENSG00000236183,0,0,1
ENSG00000236210,0,0,1
ENSG00000236221,0,0,1
ENSG00000236227,0,0,1
ENSG00000236236,0,0,1
ENSG00000236237,0,0,1
ENSG00000236250,0,0,1
ENSG00000236251,0,0,1
ENSG00000236271,0,0,1
ENSG00000236353,0,0,1
ENSG00000236443,0,0,1
ENSG00000236490,0,0,1
ENSG00000236560,0,0,1
ENSG00000236561,0,0,1
ENSG00000236637,0,0,1
ENSG00000236649,0,0,1
ENSG00000236802,0,0,1
ENSG00000236873,0,0,1
ENSG00000236895,0,0,1
ENSG00000236925,0,0,1
ENSG00000237051,0,0,1
ENSG00000237071,0,0,1
ENSG00000237112,0,0,1
ENSG00000237123,1,0,0
ENSG00000237155,0,0,1
